loc,length,bug type,approach
74,3,Timestamp-Dependency,code snippet injection
68,5,Timestamp-Dependency,code snippet injection
292,5,Timestamp-Dependency,code snippet injection
282,3,Timestamp-Dependency,code snippet injection
268,9,Timestamp-Dependency,code snippet injection
258,5,Timestamp-Dependency,code snippet injection
244,9,Timestamp-Dependency,code snippet injection
228,5,Timestamp-Dependency,code snippet injection
185,9,Timestamp-Dependency,code snippet injection
141,4,Timestamp-Dependency,code snippet injection
121,4,Timestamp-Dependency,code snippet injection
103,5,Timestamp-Dependency,code snippet injection
93,5,Timestamp-Dependency,code snippet injection
56,9,Timestamp-Dependency,code snippet injection
42,4,Timestamp-Dependency,code snippet injection
13,9,Timestamp-Dependency,code snippet injection
